code,year,tmin,tmax,tmean,domin,domax,domean,bodmin,bodmax,bodmean,phmin,phmax,phmean,cmin,cmax,cmean,nmin,nmax,nmean,fcmin,fcmax,fcmean,tcmin,tcmax,tcmean
2398,2013,,,,,,,1,31.8,4.2,7.2,7.8,7.6,197,310,278,0.02,0.98,0.16,180,1100,701,125,7900,2971
2400,2011,15.5,25.5,22.1,4,7.6,5.9,1.5,2.4,1.9,5.8,8,7.4,,,,0,0.31,0.09,200,2100,1027,2,3300,1092
2431,2009,27,35,29.5,8.1,16.8,13.9,3.6,9,6.8,7.2,7.8,7.5,386,429,409,0.02,1.23,0.3,2300,9400,6033,2400,24000,13967
2431,2010,26,35,30,6.1,16.9,11.4,1.7,16,7.9,6.9,7.6,7.4,375,480,434,0.02,0.25,0.11,180,6300,2088,1100,14000,4733
2431,2011,23,34,28.3,6.9,15.3,11.4,1.3,1.3,1.3,6.7,8.9,7.8,300,549,433,0.06,0.06,0.06,4,4,4,11,11,11
2431,2012,22,37,30,5.9,15.4,11.6,1.5,1.5,1.5,6.7,9.2,7.7,404,539,460,0.19,0.19,0.19,26,26,26,60,60,60
2431,2013,22,38,30.8,1.9,14.8,9.4,0.4,14,6.4,7.2,91,17,408,526,466,0,0.36,0.13,2,26,8,29,40,36
2431,2014,23,33,27.6,1.4,13.4,6.6,0.6,2.9,1.9,7.1,9.6,7.9,318,521,397,0.1,2.1,0.85,0,6,3,11,140,61
2432,2009,27,34,29.8,9.9,23.1,16.8,1.8,4.4,2.9,7.7,8.5,8.3,722,1443,1010,0.1,2.3,1.13,0,7,5,11,900,184
2432,2010,27,34,30.5,8.8,14.7,11.4,0.9,7.3,3,7.8,8.4,8.2,843,1051,935,0.3,17.7,2.82,0,8,4,11,220,69
2432,2011,23,35,28,3.5,20.6,12,1.5,7.2,2.8,7.8,8.4,8.2,723,1113,924,0.42,2.25,1.43,2,6,4,14,130,75
2432,2012,24,33,28,3.9,16.7,11.4,2.4,20,9.3,8,9.5,8.5,872,1218,998,0.44,9.37,2.3,2,8,6,40,1600,325
2432,2013,23,34,29,4.6,17.2,11,0.9,2.8,1.6,7.4,9.6,8.4,479,1184,842,0,0.86,0.4,6,6,6,4,210,51
2432,2014,18,35,28.5,2.5,16.7,11.2,1.1,3,2,7.4,9.8,8.7,583,1371,906,0,1.34,0.57, , , ,4,240,82
2433,2009,24,31,28.3,8.5,21.9,16,1.8,2.8,2.2,8.4,8.5,8.5,677,1244,870,0.23,2.05,1.32,1,1,1,150,240,200
2433,2010,28,33,30.5,10.1,15,12.4,1.6,2.4,2,7.4,8.4,8.1,687,749,707,0.2,1.29,0.75,1,1,1,170,220,195
2433,2011,22,35,27.7,8.9,17.9,12.3,2,2,2,7.3,8.5,8.1,495,831,715,1.34,1.34,1.34,1,1,1,240,240,240
2433,2012,23,32,28,7.3,18.9,12.6,1.3,1.6,1.4,7.5,9.2,8.2,588,838,750,0.45,3.47,1.68,1,1,1,170,500,340
2433,2013,22,36,30.2,6.6,20.7,14.5,1.4,16,5.1,7.3,9.4,8.2,474,829,717,0.1,4.12,1.94,0,140,23,60,1600,607
2433,2014,20,39,28.1,3.9,19.2,12.8,0.5,12,2.7,7.6,10.4,8.7,545,982,755,0.42,5.92,1.75,0,2,1,11,90,47
2434,2009,26,32,28.3,9.2,21.6,15.5,1.4,8,2.9,8.4,8.8,8.6,559,1047,754,0,0.92,0.58, , , ,17,210,119
2434,2010,28,34,31,9.7,15.3,12.2,1.8,12,3.6,7.7,8.2,8,518,654,599,0.12,0.86,0.65,10,10,10,7,450,113
2434,2011,23,36,27.9,6.4,15,10,1.2,4.8,2.4,7.5,8.4,8.1,523,742,634,0.1,0.86,0.4,5,5,5,14,450,110
2434,2012,20,38,28,4.3,16.3,8.8,1,2.8,2,7.4,8.7,8.3,596,924,706,1.83,4.22,2.85,2,7,5,21,300,109
2434,2013,22,34,28.3,7.3,24,12.3,6.4,9,7.5,7.1,9.1,8.2,530,860,652,0.44,0.68,0.53, , , ,260,2400,631
2434,2014,16,34,26.8,4.6,9.2,7.1,0.9,2.1,1.4,8,8.7,8.3,498,973,669,0.08,0.8,0.39,3,9,5,4,75,21
2435,2009,26,31,28,4.8,20.2,11.5,1.7,14.8,4.8,7.9,8.5,8.2,1007,2770,1561,0.14,1.1,0.56,4,14,8,9,150,48
2435,2010,28,34,30.8,7.7,15,10.5,0.7,2.3,1.5,7.6,8.2,7.9,517,1495,972,0.02,0.92,0.36,3,4,4,4,20,12
2435,2011,22,34,27.1,8.9,17.9,12.3,0.6,2.9,1.5,7.5,8.4,8,417,1460,1104,0.16,1.82,0.62,3,7,4,4,28,15
2435,2012,23,32,28,6.5,22.9,14.4,0.8,2.9,2.2,7.7,9.6,8.7,1066,1879,1254,0.3,0.48,0.41,3,7,4,4,20,8
2435,2013,22,35,29.2,4.3,15.1,10.7,1.4,2.5,1.8,7.4,8.7,8,688,1335,1009,0.16,0.54,0.35,3,14,5,4,93,27
2435,2014,20,39,28,1.3,19.5,8.5,0.5,2.5,1.5,7.4,8.7,8.3,972,1481,1229,0.14,0.84,0.33,3,7,4,4,28,13
2436,2009,26,32,28.3,6.6,9.3,8.4,0.7,1.9,1.4,7.6,8.4,8,466,643,581,0.16,0.74,0.38,3,7,4,4,21,10
2436,2010,28,32,30,4.5,9.19,7.2,1.1,4.9,2.5,7.4,7.8,7.7,489,1311,838,0.08,0.54,0.29,3,7,4,4,28,14
2436,2011,22,33,27.5,2.9,9.5,6.9,1,4.2,2.4,7.6,8.2,7.9,573,731,643,0.02,0.42,0.27,3,7,4,4,28,15
2436,2012,22,31,27,1.5,18.4,10,0.8,2.8,1.7,7.5,8.5,8,548,1079,688,0.02,1.14,0.48,4,9,5,9,75,22
2436,2013,22,34,29.1,3.1,15.2,11.1,3.8,14.6,7,7,8.7,7.7,272,1345,680,0.54,6,1.78,4,9,5,7,75,23
2436,2014,18,39,27.9,2.9,12.4,7.7,5,5,5,7.5,8.6,8,371,989,593, , , , , , , , , 
2437,2009,28,31,29.5,5.9,8.4,7,13,13,13,7.8,8.3,8.1,18160,46410,27223, , , , , , , , , 
2437,2010,28,33,30.8,7.3,8.7,7.8, , , ,7.7,8.6,8.2,13360,37580,22218, , , , , , , , , 
2437,2011,23,33,28.1,5.8,9,7.2,2,2,2,6.7,8.5,7.9,8978,48010,29496, , , , , , , , , 
2437,2012,23,35,29,5.4,8.9,7.5,0.2,0.5,0.3,7.2,8.4,8,3279,49470,28683,0.23,0.96,0.59,46,170,97,240,920,502
2437,2013,24,34,29,5.2,8.2,6.4,1.4,2.8,1.9,7.4,8.4,8,20,46580,29096,0.07,185,14.6,13,20,17,24,187,41
2437,2014,20,35,27,5.2,8.4,6.5,0.7,52,8.9,7.8,8.4,8.1,1898,60670,29775,0.31,2.04,0.83, , , , , , 
2438,2009,23,33,28.5,7.3,10.7,9.2,1,4,2.4,6.8,8.2,7.5,121,300,189,0.34,3.26,0.91, , , , , , 
2438,2010,21,37,27.5,8.1,10.9,9.7,2.6,12.4,5.3,7.1,8,7.6,63,166,121,0,0.71,0.46, , , , , , 
2438,2011,20,36,26.3,5.3,10.5,8.1,3.4,10,6.3,7.3,8.3,7.8,125,200,167,0.35,0.66,0.56, , , , , , 
2438,2012,21,33,28,6.4,11.2,8.1,20,29,24,7.3,8.4,8,107,223,162,0.31,1.48,0.8, , , , , , 
2438,2013,25,35,29.6,6.1,10.6,8.2,14,32,22,6.9,8.3,7.7,20,232,156,0.44,1.41,0.9, , , , , , 
2438,2014,23,38,30.4,3.4,9.7,7,4.8,6.2,5.2,5.9,8.1,7.5,114,258,182,1.06,3.84,2.32,240,440,320,400,760,576
2499,2009,25,25,25,7.2,7.2,7.2,4.1,4.7,4.4,7.8,7.8,7.8,561,561,561,1,1.32,1.17,4300,7000,5980,7900,8900,8480
2499,2010,26,28,27,5.6,6.8,6.2,0,31,9.3,8,8.1,8,581,611,601, , , ,0,14000,7025,0,54000,46500
2499,2011,20,25,22.7,5,8.4,6.2,36,38,37,5.7,8.5,7.2,5,549,397, , , ,13000,21000,18000,43000,92000,70250
2499,2012,20,29,24,5,8.5,5.7,1.4,2.6,2.1,8.1,8.5,8.4,432,571,512, , , , , , , , , 
2499,2013,18,26,21.7,5,5.8,5.5,1.6,3,2.4,8,8.7,8.4,368,531,458, , , , , , , , , 
2499,2014,18,30,24.8,4.5,5.6,5.1,14.6,25,19.7,8.3,8.5,8.4,422,501,476,0.11,1.65,0.63,0,0,0,0,910,228
2500,2009,19,19,19,8.1,8.1,8.1,3.5,4.8,4.2,8,8,8,1963,1963,1963,0.1,0.45,0.2,0,360,90,360,910,675
2500,2010,18,19,18.5,6.7,8.41,7.6,1.2,5.6,3,8.8,8.86,8.8,1698,1757,1727,0.1,0.29,0.15,0,0,0,300,1100,530
2500,2011,17.8,43.1,29.5,3.6,9.3,5.7,1.8,4.8,3.5,8.6,9.9,9.1,1972,2916,2276,0.1,0.18,0.12,0,0,0,360,910,588
2500,2012,2,31,27,0,7.8,5.2,1.2,6.8,3.6,0,9.2,8.2,0,2560,2258,0.1,0.1,0.1,0,300,150,700,1100,953
2500,2013,18.2,39.2,28.3,2.2,8.1,4.7,2.6,14.6,8,7.4,9.2,8.7,1440,2250,1893,0.21,0.8,0.37,0,300,75,0,730,540
2500,2014,16.7,33.2,26.6,1.2,3.2,2.3,4,8,6.5,8.2,9.2,8.6,1445,2300,1908,0.1,0.21,0.14,0,0,0,300,1500,720
2501,2009,22,22,22,3.6,3.6,3.6,1.6,4.3,3.4,7.9,7.9,7.9,1263,1263,1263,0.12,0.2,0.17,0,300,75,360,1500,823
2501,2010,20,20,20,2.5,5.69,4.1,7.6,14.4,10.7,7.46,7.89,7.7,978,1283,1131,0.13,1.71,0.56,0,720,180,0,1500,540
2501,2011,20.6,30,25,0,4.1,1,4,8.8,5.3,7,8.3,7.9,920,1558,1220,0.11,1.4,0.47,360,2100,1065,1100,2800,1850
2501,2012,18,31,27,0,2.1,0.5,3.2,7.6,5,7.3,7.7,7.5,946,1389,1191,0.1,0.27,0.17,0,360,90,730,2800,1440
2501,2013,16.1,39.5,27.6,0,5.7,2.8,1.2,4.2,2.4,7.5,8.1,7.7,585,1245,1049,0.1,0.15,0.13,0,0,0,300,2100,1058
2501,2014,16.9,32.8,26.5,2.5,2.5,2.5,1.4,11.8,6.4,7.3,8.2,7.5,1020,1286,1173,0,0.17,0.09,0,360,165,360,930,725
2503,2009,33,33,33,7.3,7.3,7.3,3.2,6.1,4.8,7.8,7.8,7.8,656,656,656,0.1,0.58,0.26,0,360,90,360,910,773
2503,2010,22,35,30.3,6.4,9.1,7.9,5.7,13.6,8.3,7.47,8.33,7.9,709,767,737,0.12,0.19,0.15,0,0,0,300,1100,620
2503,2011,20,35,29.6,5.8,17.9,10.9,1.2,5,3.2,7.6,8.9,8.2,678,790,747,0.11,0.69,0.3,0,910,228,0,2100,875
2503,2012,21,36,29,0.9,17.8,9.6,2.1,3.6,3.1,7.5,8.6,8,735,811,765,0.1,0.15,0.12,0,300,75,300,2100,1058
2503,2013,21,36,29.1,0.6,17.2,10,1.6,3.8,2.3,7.3,8.8,8.1,721,853,784,0.1,0.28,0.21,0,0,0,730,910,820
2503,2014,17,37,28.8,3.8,20.4,10.1,2,2.8,2.4,6.8,8.9,8.1,720,8760,1460,0.1,0.19,0.13,0,0,0,700,1400,1075
2504,2009,34,34,34,6.8,6.8,6.8,1,8.7,3.6,7.8,7.8,7.8,671,671,671, , , , , , ,15,85,42
2504,2010,22,36,29.5,7.1,14.1,9.5,1.4,4.3,2.7,7.4,8.35,7.8,714,770,738, , , , , , ,5,55,35
2504,2011,20,35,29.6,4.6,17.5,11.3,0.5,4.9,2.4,7.5,8.7,8.2,675,789,746, , , , , , ,25,45,37
2504,2012,21,36,29,0.9,16.7,8.8,1.5,4.8,3.4,7.6,8.4,8,736,814,763, , , , , , ,20,50,40
2504,2013,21,36.5,29.2,0.9,16.9,8,0.2,4.2,2.5,7.5,8.8,8.1,707,843,781, , , , , , ,10,55,32
2504,2014,17,37,28.6,0.5,14.9,9.1,2.2,5.7,4.2,7.7,8.7,8.2,425,872,767, , , , , , ,10,45,26
2505,2009,33,33,33,3.9,3.9,3.9,3.5,8,5.1,7.6,7.6,7.6,676,676,676, , , , , , ,20,65,38
2505,2010,22,37.5,30.9,7.5,14.6,10.6,2.6,12.8,8.5,7.27,8.63,7.9,710,768,732, , , , , , ,15,90,63
2505,2011,21,36,30.3,6.6,20.9,12,0.2,3.4,2.1,7.6,8.8,8.2,675,791,743, , , , , , ,15,30,19
2505,2012,22,36,29,2.2,18.3,9.6,0.4,4.4,2.2,7.5,8.6,8,733,820,761, , , , , , ,15,50,26
2505,2013,21,35,28.8,1.8,16.6,8.4,7,12,9.6,7.5,8.7,8,751,852,788, , , , , , ,45,110,76
2505,2014,17,36.5,28.6,3.3,18.4,9.8,1.8,15.4,8.9,7.7,8.9,8.2,211,866,747, , , , , , ,15,40,31
2519,2009,28,28,28,7.4,7.4,7.4,6.4,26.8,16.2,6.7,6.7,6.7,490,490,490, , , , , , ,15,65,47
2519,2010,18,31,27,7.4,10.7,9.3,5.8,10.8,7.8,6.23,7.72,6.9,48,54,52,0.46,12.04,4.75,1300,3800,2550,2600,4800,3817
2519,2011,10,35,26.7,7.8,10,9,6.5,10.2,8.9,6.9,8.9,7.4,,,,0.43,18.8,6.33,2100,4400,3200,3300,5500,4442
2519,2012,20,32,28,6.4,9.9,8.4,5.8,9.4,7.4,6.7,8.5,7.7,42,66,53,0.4,10.4,3.25,1100,4200,2083,2300,5000,3458
2519,2013,18,35,28.9,6.9,8.9,7.9,5.3,10,7.1,7.2,8.4,7.5,50,58,53,0.57,10.75,5.59,1400,3400,2375,2700,4400,3633
2519,2014,22,33,28.7,6.8,8.7,7.3,0.8,2.4,1.4,7,7.9,7.4,53,179,76,0.4,6.44,3.01,2,19,9,17,42,26
2520,2009,16,16,16,7.9,7.9,7.9,2.8,3.6,3.2,6.4,6.4,6.4,64,64,64,0.62,1.34,0.92,320,460,372,440,520,476
2520,2010,8,19,16,6.8,10,8.2,2.8,3.8,3.3,6.61,6.87,6.8,63,141,95,0.52,0.94,0.71,380,580,492,560,620,580
2520,2011,8,24,16.3,6,9.5,7.8,2.8,3,2.9,6.5,7.5,6.8,103,137,112, , , ,1700,3000,2133,3000,5000,3667
2520,2012,5,25,17,7,9.8,8,2.5,3,2.8,6.8,8.8,7.5,66,129,102, , , ,1300,9000,2850,3000,24000,6750
2520,2013,5,24,12.6,5.8,8.6,7.3,2,2.9,2.6,6.7,8,7.5,68,108,89, , , ,1100,9000,3880,2400,24000,11640
2520,2014,5,30,17.1,5.4,7.5,6.8,0.6,2.8,1.6,6.6,7.9,7.2,80,164,108,0.24,3.76,1.24,78,2400,842,230,9200,1964
2521,2009,16,16,16,8.5,8.5,8.5,1,2.8,1.6,7,7,7,320,320,320,0.19,3.67,1.05,170,7900,2452,390,17000,5433
2521,2010,8,23,17.3,7.6,8.9,8.1,4.3,35,12.4,7.1,7.34,7.2,20,34,28,0.53,6.36,2.54,2300,35000,12608,5800,92000,23208
2521,2011,12,25,19.2,7.5,10.2,8.5,4.1,12,7,6.8,7.8,7.3,91,91,91,0.09,9.97,4.19,450,17000,5021,930,54000,11344
2521,2012,10,24,18,7.2,9.1,8.2,2,13,6.3,7.1,7.9,7.5,5,34,25,0.3,10.43,6.23,1100,35000,9750,2200,92000,24975
2521,2013,4,23,16.5,6.9,8.4,7.8,2.3,31.5,11.5,7.1,8,7.4,23,91,33,1.48,15.67,9.19,450,24000,6754,1300,54000,16500
2521,2014,10,25,18.3,7.2,8.2,7.7,1.9,18,8,7,7.4,7.2,12,66,26,0.57,2.89,1.73,200,54000,10641,450,200000,30146
2522,2009,11,11,11,8,8,8,0.6,1,0.8,7.7,7.7,7.7,300,300,300,0.02,0.13,0.08, , , , , , 
2522,2010,8,20,16,7.4,8.9,8.1,2.9,24,9.3,7.18,7.6,7.3,21,194,69,0,2.43,0.81,8000,300000,54667,11000,500000,83333
2522,2011,6,16,12.1,7.8,10.7,9,1.1,26,8.2,6.2,7.6,7.1,,,,0.03,2.19,0.65,11000,500000,128167,30000,900000,194167
2522,2012,3,20,13,7.4,9.6,8.4,1.3,24,8.3,6.2,8,7.3,17,42,26,0,2.39,0.66,8000,100000,47167,13000,200000,70167
2522,2013,2,22,10,7,8.4,8,2.2,7.1,4.8,7,8.1,7.4,15,111,27,0,0.18,0.03,1100,8000,3042,2700,22000,11308
2522,2014,3,22,13.3,7.2,8.8,8,1.1,2.5,1.8,6.8,7.3,7.1,13,55,22,0,0.33,0.14,30,8000,1091,220,22000,2902
2539,2009,32,32,32,,,,0.5,4.8,2.4,7.5,7.5,7.5,99,99,99,0.1,0.32,0.2,200,14000,2608,400,24000,5983
2539,2010,21,36,29.3,7.8,10,9.2,6,9,7.5,7.2,8,7.6,102,156,124,0,0,0,280,300,290,900,900,900
2539,2011,19,33,27,7.3,9,8,0.8,1.2,1.1,6.2,8,7.1,83,257,151,0.9,1,1,2,2,2,400,700,540
2539,2012,23,28,26,6.6,10.9,7.7,17,30,23.5,6.3,8.6,7.6,116,291,183,0,0,0,350,350,350,900,900,900
2539,2013,18.5,33.5,28.1,6.7,9.6,7.8,62,68,65,7.3,8,7.6,130,177,147,0,0,0,1600,1600,1600,1600,1600,1600
2539,2014,19,37.5,29,6.6,9.2,7.9,160,320,240,7,8.4,7.7,147,224,180,0,0,0,1600,1600,1600,1600,1600,1600
2544,2009,26,26,26,8,8,8,9,12,10.5,8,8,8,409,409,409,0,0,0,90,500,295,350,900,625
2544,2010,17,34,27.5,4.3,10.5,7.9,14,170,103.8,7.8,8.4,8.1,325,425,362,29,96,76,20,280,76,180,3850,996
2544,2011,17,32.5,25.2,5.5,9.4,7.3,65,68,66.5,7.1,7.8,7.5,372,570,464,0,0,0,1600,1600,1600,1600,1600,1600
2544,2012,20,34,27,5,14.9,9.1,26,48,37,7.3,8.5,7.9,358,485,419,0,0,0,500,900,700,1600,1600,1600
2544,2013,18,34.5,27.4,4.7,13,8.2,1.2,1.2,1.2,7.4,8.3,7.7,262,444,375,2,2.59,2.36,3,4,4,1100,1100,1100
2544,2014,14,33,26.3,5.3,11.7,7.6,15,51,33,6.7,8.3,7.6,18,453,299,0,0,0,500,500,500,900,900,900
2557,2009,18.5,28,23.2,6.5,6.8,6.6,30,50,40,7.5,7.6,7.6,232,245,237,0,0,0,500,1600,1050,1600,1600,1600
2557,2010,14,33,25.3,6.4,7.4,6.8,50,76,63,7.4,7.84,7.7,241,510,343,0,0,0,500,900,700,900,1600,1250
2557,2011,15,26,21.3,4.2,9.4,7.2,,,,7.4,8.1,7.8,446,446,446,0,0,0,170,170,170,500,500,500
2557,2012,16,21,19,4.2,8.6,6.2,,,,7.6,8,7.8,455,465,459,1,1,1,10,45,28,200,260,227
2571,2009,22,22,22,1.2,1.2,1.2,,,,8.4,8.4,8.4,372,372,372,5,5,5,10,25,19,200,300,239
2571,2010,20,29,25,2.2,5.8,4.2,,,,7.69,8.1,7.8,300,915,536,11,11,11,10,220,66,210,2360,671
2571,2011,21,30,27,7.4,7.8,7.6,73,210,141.5,7.3,8.4,7.9,745,947,849,0,0,0,1600,1600,1600,1600,1600,1600
2571,2012,13,33,23,7,8.6,8,11.7,28,21.9,7.4,7.9,7.7,365,656,469,26,44,33.4,16,50,29,250,310,280
2571,2013,20,32,25.3,6.8,8.2,7.5,10,13,11.5,7.5,8.3,7.8,371,965,637,0,0,0,300,500,400,500,900,700
2571,2014,15,36,25.8,7,8.9,7.5,4,9,5.2,7.1,9.3,8,410,1200,749,3,7,4,35,40,37,250,348,289
2573,2009,22,22,22,6.1,6.1,6.1,12,30,21,6.4,6.4,6.4,1040,1040,1040,0,0,0,350,500,425,900,900,900
2573,2010,18,26,22.7,6.2,7.2,6.7,58,70,64,6.5,6.92,6.6,816,941,872,0,0,0,1600,1600,1600,1600,1600,1600
2573,2011,22,24,23,6,6.8,6.4,10,28,19,6.6,8.6,7.6,516,1038,821,0,0,0,500,500,500,900,1600,1250
2573,2012,15,30,25,6.8,8.2,7.5,26,32,29,6.6,7.9,7.6,83,805,460,0,0,0,170,300,235,500,500,500
2573,2013,10,32,24.2,5,8.5,7,12,37,24.5,7.2,8.5,7.8,106,1150,701,0,0,0,300,350,325,500,900,700
2573,2014,15.6,28,21.4,7,7.2,7.1,3,14,7.1,7.4,7.8,7.6,358,895,638,0.52,2.26,2,2100,20000,10840,6300,70000,36830
2574,2009,21,21,21,8.5,8.5,8.5,0.5,8,3.6,7.5,7.5,7.5,702,702,702,1,0,1,120,630,258,700,1800,1242
2574,2010,17,25,22.3,7.2,8.1,7.6,1,2.8,1.7,7.54,7.81,7.7,752,784,769,1.6,5.66,3,70,500,183,110,1200,461
2574,2011,21,25,23.3,6.2,7.2,6.7,1.8,2.8,2.4,6.8,7.7,7.4,803,964,859,0.84,6.68,4,60,600,298,180,1200,698
2574,2012,16,30,25,5.1,8.8,7.4,1.3,2.8,2.3,7.1,8.6,7.7,319,910,529,1.6,4.96,4,31,1400,421,200,2400,852
2574,2013,10.5,32,23.3,5,7.5,6.4,0.2,1.3,0.5,7.2,7.8,7.5,515,1700,969,0.28,1,0,110,800,347,200,1700,678
2574,2014,16,29,22.5,6.8,7.1,7,1.2,6.3,3.4,7.5,7.8,7.7,358,945,580,0.036,10,5.32,240,1300,758,400,1700,1075
2649,2010,12,26,21,0.8,4.6,3.5,1,6.6,3.3,7.1,7.8,7.4,219,322,263,0.01,2.03,1.56,350,1100,706,600,1400,1017
2649,2011,8,28,20.4,0.8,3.7,1.8,0.2,0.7,0.4,7.4,8.4,7.8,150,304,228,0.04,1.09,0.56,4,60,32,9,70,38
2649,2012,9,26,18,1,4.1,1.8,0.4,4.4,1.4,7.1,8.6,7.8,1,406,220,0,0,0,500,1100,848,900,1600,1167
2649,2013,9,26,18.6,0.8,8.5,3.9,1.2,2.8,1.9,7.3,8.9,7.9,156,246,183,0.36,1,0.78,2,500,110,4,900,230
2649,2014, ,27,19.1,2.2,7.6,4.5,0.2,2.1,0.9,6.9,8.5,7.6,83,285,188,0.22,1,0.86,2,900,273,60,3500,1018
2650,2009,21,21,21,2.6,2.6,2.6,0.5,2,1.1,6.46,6.46,6.5,30.9,30.9,31,0.4,1,0.85,20,1400,377,80,1700,602
2650,2010,7,19,13,2.3,9.8,6.4,1.4,4,2.5,6.5,7.4,6.9,27,110,61,0,0,0,260,600,437,700,1200,974
2650,2011,4,26,16.4,1.1,11.8,7.5,,,,6.5,7.1,6.7,43,59,50,0,0,0,,,,,,
2650,2012,4,23,16,5.5,14,9.4,,,,6.3,7.2,6.8,39,363,87,0,0,0,,,,,,
2650,2013,7,26,18.2,6.3,9.2,7.6,3.3,34,13.5,5.8,7.7,6.7,33,76,51,0.34,1,1,230,110000,16378,330,220000,34568
2650,2014,7,20,15.1,5.7,7.5,6.6,0.1,13.5,2.4,6.6,8.6,7.4,51,508,177,0.14,1,1,84,5400,804,150,9200,1308
2738,2011,13,20.4,16.7,3.3,9.5,6.4,1,2,1.9,7.3,8.2,7.7,120,287,204,0.01,1.56,1,330,2200,1003,790,9200,2826
2738,2012,14,27,19,7.4,9.4,8.4,1,4,2,7.2,8.2,7.7,134,281,185,0,2.23,1.66,230,7900,1730,790,11000,3824
2738,2013,14,27,19.8,7.6,9.4,8.3,1,2,1.8,7.1,8.2,7.6,138,284,188,0,2,1,170,700,306,330,1300,651
2739,2011,13,20.6,16.8,1.9,6.4,4.2,0.2,2.7,1.2,7.4,7.6,7.5,120,246,183,0.052,1.55,1.23,2,490,108,17,1300,413
2739,2012,14,27,22,6,8.7,7,0.4,2.7,1.4,7.1,7.4,7.3,130,236,173,0.014,0.45,0.26,780,17000,7453,680,35000,12640
2739,2013,14,27,22.5,6.6,7.2,6.9,0.1,1.4,0.8,7.1,7.4,7.3,140,238,177,0,0,0,20,450,160,45,780,329
2740,2012,15,26,20,6.4,8.5,7.2,0.7,6,2.2,8.2,8.5,8.3,129,184,156,0.14,1,0.77,20,17000,3207,20,22000,4719
2740,2013,15,26,20.3,6.6,7.6,7.1,0.8,7,2.9,8.2,8.4,8.3,134,182,158,0,0,0,13000,24000,18857,22000,54000,32714
2741,2011,12,19,15.5,2.2,8.9,5.6,0.5,7.2,2.8,7.6,9.1,8.3,140,182,161,0.09,1.02,1.05,200,7900,2864,200,13000,4218
2741,2012,15,26,19,6,7.8,6.6,12,16,14,8.2,9.1,8.4,128,187,161,0,0,0,,,,,,
2741,2013,15,26,19.5,6.1,7.6,6.7,1.8,58,29.5,8.2,9.1,8.6,132,190,165,0.756,5.45,3.23,130,1600,783,4300,21000,12400
2837,2011,21,27,24,4.1,7.8,6,3.9,8.4,5.5,5.3,7.3,6.3,115,115,115,0.45,2.56,2,270,7500,2568,110,9300,2448
2837,2012,27,30,29,4.6,9.1,6.8,2.9,8.4,4.8,6.7,7.8,7.1,99,327,189,0.28,5.55,2,2100,9300,4500,150,210,178
2839,2011,19,27,23,3.7,9.8,6.8,1.5,47,16.3,6.7,6.9,6.8,279,326,302,5.711,6.97,6,,,,12,1700,664
2839,2012,28,33,30,7.9,10.1,9,1,1,1,6.8,7.9,7.5,115,262,195,0.821,1,1,,,,,,
2840,2011,21,27,24,3.9,9.4,6.7,1,1,1,7,7.6,7.3,159,290,225,0.714,1,1,,,,,,
2840,2012,27,33,29,7.9,11,9.1,1,1,1,7,8,7.4,114,238,194,0,0,0,,,,,,
2841,2011,20,27,23.5,3.7,9.6,6.7,1,21,13,6.8,6.9,6.9,224,572,398,0.513,1,1,3,4,4,21,39,29
2841,2012,28,33,29,3.8,11.4,7.9,8,33,21,7,7.9,7.3,174,271,237,0.857,1,1,4,4,4,20,170,95
2842,2011,20,20,20,6.2,6.2,6.2,11,11,11,6.9,6.9,6.9,186,186,186,6.4,6.96,6.78,,,,,,
2842,2012,28,32,30,4.9,9.7,7.8,0.3,0.3,0.3,7.2,8,7.6,115,212,168,0,0,0,,,,,,
2843,2011,21,27,24,3.2,8.2,5.7,1,1,1,7,7.2,7.1,355,574,464,0,0,0,,,,,,
2843,2012,27,32,29,5.6,10.8,8.1,1,1,1,6.9,8.4,7.6,218,513,415,0,0,0,,,,,,
2844,2011,21,27,24,2.9,8.1,5.5,11,33,21,7.1,8.1,7.6,190,406,298,0,0,0,,,,250,250,250
2844,2012,29,30,29,4.5,12.8,8.5,0.7,20,9.5,6.9,8.7,7.7,280,504,342,0,0,0,,,,200,530,313
2845,2011,20,27,23.5,4.1,8.4,6.3,8,8,8,7.1,7.2,7.2,60,162,111,0,0,0,,,,200,200,200
2845,2012,29,30,30,8,10.7,9.2,1,2.5,1.7,7.4,7.9,7.6,65,125,103,0,0,0,,,,,,
2846,2011,21,27,24,3.6,9,6.3,0.7,20,7.3,6.9,6.9,6.9,71,122,96,6.1,6.9,6.45,30,30,30,4,9,7
2846,2012,29,30,30,8.2,10.3,9.4,5.3,7.4,6.6,7.4,8.2,7.7,66,125,99,6.019,6.99,6.22,8,40,24,26,3500,959
2847,2011,20,27,23.5,3.8,8.2,6,0,6.9,2.1,6.7,7.1,6.9,73,115,94,0.23,4.56,3,2,9,4,30,130,87
2847,2012,28,30,29,6.5,10.6,8.5,2.5,11.2,5.5,6.8,8.6,7.4,74,157,119,0.61,1,1.06,2,17,7,60,1600,363
2848,2011,21,27,24,3.1,6,4.6,1.1,2.4,1.9,7.3,8.9,8.1,42,576,309,0.65,14,12,7,7,7,170,170,170
2848,2012,27,30,28,0.6,9.1,5.8,1.2,2.8,2,6.7,8.1,7.3,305,522,436,1.1,2.23,1.92,3,11,7,4,240,55
